ID,Area_px2,Area_um2,Perimetro_px,Diametro_px,Diametro_um,Eccentricity,Solidity
8143,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8144,91.00,2.391430,50.67,10.7641,1.744954,0.9424,0.6594
8145,372.00,9.775955,155.52,21.7634,3.528049,0.8918,0.5160
8146,35.00,0.919781,20.97,6.6756,1.082174,0.6812,0.9722
8147,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8148,23.00,0.604427,16.97,5.4115,0.877258,0.8367,1.0000
8149,34.00,0.893501,21.80,6.5795,1.066603,0.7257,0.9189
8151,54.00,1.419090,32.28,8.2919,1.344188,0.4025,0.7714
8152,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8153,32.00,0.840942,20.38,6.3831,1.034757,0.7277,0.9412
8154,112.00,2.943298,53.25,11.9416,1.935852,0.7603,0.7943
8155,166.00,4.362389,70.23,14.5381,2.356770,0.8823,0.7034
8156,181.00,4.756580,84.95,15.1808,2.460948,0.7599,0.6136
8157,240.00,6.307068,114.69,17.4808,2.833797,0.9157,0.6332
8158,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8159,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8160,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8161,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8162,52.00,1.366531,34.70,8.1369,1.319061,0.9314,0.6753
8163,120.00,3.153534,63.74,12.3608,2.003797,0.8428,0.6250
8164,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8165,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8166,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8167,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8168,32.00,0.840942,21.80,6.3831,1.034757,0.7919,0.8649
8169,66.00,1.734444,30.04,9.1670,1.486056,0.6110,0.9296
8170,35.00,0.919781,24.63,6.6756,1.082174,0.8864,0.8750
8171,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8172,229.00,6.017994,82.71,17.0755,2.768095,0.8377,0.6716
8173,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8174,78.00,2.049797,42.18,9.9656,1.615513,0.7150,0.7647
8175,34.00,0.893501,24.63,6.5795,1.066603,0.9437,0.8947
8176,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8177,41.00,1.077457,24.63,7.2252,1.171265,0.5819,0.9111
8178,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8179,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8180,40.00,1.051178,27.46,7.1365,1.156893,0.9117,0.8333
8181,25.00,0.656986,16.97,5.6419,0.914604,0.0000,1.0000
8183,51.00,1.340252,31.46,8.0582,1.306316,0.9085,0.8095
8184,23.00,0.604427,16.97,5.4115,0.877258,0.8367,1.0000
8185,27.00,0.709545,17.56,5.8632,0.950485,0.7503,1.0000
8186,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8187,51.00,1.340252,28.04,8.0582,1.306316,0.5325,0.8793
8188,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
8189,35.00,0.919781,26.63,6.6756,1.082174,0.9028,0.7447
8190,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8191,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8192,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
8193,134.00,3.521446,68.60,13.0619,2.117462,0.8741,0.6569
8194,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8195,28.00,0.735825,18.97,5.9708,0.967926,0.8294,0.9333
8196,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8197,26.00,0.683266,21.38,5.7536,0.932717,0.8932,0.7647
8198,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8199,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8200,12.00,0.315353,11.66,3.9088,0.633656,0.8427,1.0000
8201,59.00,1.550488,34.28,8.6672,1.405042,0.8964,0.8194
8202,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
8203,25.00,0.656986,17.14,5.6419,0.914604,0.6429,0.9259
8204,97.00,2.549107,58.84,11.1132,1.801561,0.9583,0.5740
8205,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8206,55.00,1.445370,36.77,8.3683,1.356577,0.7426,0.7432
8207,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8208,552.00,14.506256,246.65,26.5109,4.297667,0.7374,0.4050
8209,279.00,7.331966,121.34,18.8476,3.055380,0.8480,0.5741
8211,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8212,35.00,0.919781,20.97,6.6756,1.082174,0.6812,0.9722
8213,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8214,26.00,0.683266,17.56,5.7536,0.932717,0.7642,0.9630
8215,20.00,0.525589,14.49,5.0463,0.818047,0.7087,1.0000
8216,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8218,27.00,0.709545,21.59,5.8632,0.950485,0.8823,0.7941
8219,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8220,39.00,1.024899,25.38,7.0467,1.142340,0.8216,0.8298
8221,46.00,1.208855,31.11,7.6530,1.240630,0.9435,0.8679
8222,57.00,1.497929,32.28,8.5191,1.381022,0.8747,0.8507
8223,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8224,119.00,3.127254,56.91,12.3092,1.995431,0.9630,0.8322
8225,200.00,5.255890,91.37,15.9577,2.586891,0.7718,0.5831
8226,28.00,0.735825,24.21,5.9708,0.967926,0.9331,0.7368
8227,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8228,28.00,0.735825,20.38,5.9708,0.967926,0.7819,0.8750
8229,32.00,0.840942,18.97,6.3831,1.034757,0.9099,0.8000
8230,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8231,35.00,0.919781,20.97,6.6756,1.082174,0.7873,0.9722
8232,110.00,2.890739,64.33,11.8345,1.918490,0.9583,0.6011
8233,111.00,2.917019,58.91,11.8882,1.927191,0.9553,0.6607
8234,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8235,42.00,1.103737,23.80,7.3127,1.185463,0.9352,0.7500
8236,147.00,3.863079,85.95,13.6809,2.217797,0.9037,0.5087
8237,69.00,1.813282,36.28,9.3730,1.519455,0.9076,0.8023
8238,114.00,2.995857,47.25,12.0478,1.953060,0.7530,0.8444
8239,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
8240,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8241,238.00,6.254509,107.75,17.4078,2.821965,0.9549,0.5906
8242,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8243,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8244,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8245,31.00,0.814663,20.38,6.2825,1.018460,0.8506,0.9394
8246,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8247,27.00,0.709545,16.97,5.8632,0.950485,0.9071,0.7714
8248,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8249,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8250,22.00,0.578148,16.14,5.2926,0.857975,0.7508,0.9167
8251,371.00,9.749676,138.79,21.7341,3.523304,0.6250,0.6961
8252,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8253,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8255,30.00,0.788383,18.14,6.1804,1.001899,0.5524,1.0000
8256,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8257,301.00,7.910114,145.69,19.5766,3.173558,0.9502,0.4878
8258,30.00,0.788383,18.97,6.1804,1.001899,0.5396,0.9375
8259,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8260,27.00,0.709545,18.97,5.8632,0.950485,0.8487,0.9310
8261,104.00,2.733063,56.67,11.5073,1.865434,0.9452,0.6797
8262,153.00,4.020756,76.23,13.9573,2.262606,0.9584,0.5204
8263,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8264,173.00,4.546345,98.23,14.8415,2.405948,0.9401,0.5710
8265,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8267,81.00,2.128635,47.84,10.1554,1.646288,0.8628,0.6694
8268,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8269,226.00,5.939156,106.55,16.9633,2.749903,0.8792,0.6570
8270,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
8271,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8272,73.00,1.918400,39.36,9.6409,1.562876,0.8918,0.7935
8273,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8274,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8275,23.00,0.604427,16.97,5.4115,0.877258,0.5205,0.9583
8276,56.00,1.471649,30.04,8.4440,1.368854,0.7980,0.8615
8277,33.00,0.867222,20.38,6.4820,1.050800,0.8417,1.0000
8278,22.00,0.578148,16.14,5.2926,0.857975,0.7508,0.9167
8279,23.00,0.604427,15.31,5.4115,0.877258,0.5883,1.0000
8280,37.00,0.972340,24.63,6.8637,1.112664,0.7990,0.8605
8281,40.00,1.051178,27.63,7.1365,1.156893,0.8559,0.7692
8282,41.00,1.077457,23.80,7.2252,1.171265,0.7382,0.9318
8283,63.00,1.655605,30.87,8.9562,1.451889,0.8909,0.9692
8284,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8285,116.00,3.048416,52.67,12.1530,1.970118,0.7887,0.7250
8286,149.00,3.915638,81.71,13.7736,2.232833,0.9461,0.5775
8287,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8288,203.00,5.334728,118.41,16.0769,2.606221,0.7965,0.5139
8289,33.00,0.867222,20.38,6.4820,1.050800,0.4930,0.9429
8290,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8291,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8292,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8293,37.00,0.972340,23.80,6.8637,1.112664,0.8991,0.9250
8294,27.00,0.709545,16.97,5.8632,0.950485,0.9071,0.7714
8296,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
8297,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8298,98.00,2.575386,66.98,11.1704,1.810824,0.9729,0.5868
8299,154.00,4.047035,54.08,14.0028,2.269988,0.7199,0.8508
8300,51.00,1.340252,28.63,8.0582,1.306316,0.8950,0.9107
8301,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8303,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8304,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8305,30.00,0.788383,21.80,6.1804,1.001899,0.9173,0.8824
8306,43.00,1.130016,23.21,7.3993,1.199492,0.6992,0.9773
8307,165.00,4.336109,55.84,14.4943,2.349661,0.7285,0.8505
8308,58.00,1.524208,35.11,8.5935,1.393084,0.9656,0.8169
8309,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
8310,25.00,0.656986,19.80,5.6419,0.914604,0.8876,0.7576
8311,42.00,1.103737,22.63,7.3127,1.185463,0.9241,0.7636
8312,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8313,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8314,25.00,0.656986,17.14,5.6419,0.914604,0.6429,0.9259
8315,33.00,0.867222,20.97,6.4820,1.050800,0.7913,0.9429
8316,339.00,8.908733,171.15,20.7757,3.367930,0.9537,0.4587
8317,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8318,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8319,34.00,0.893501,25.83,6.5795,1.066603,0.9029,0.7391
8320,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8321,59.00,1.550488,30.87,8.6672,1.405042,0.7748,0.8806
8322,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8323,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8324,366.00,9.618279,157.35,21.5872,3.499482,0.6559,0.5297
8325,78.00,2.049797,34.63,9.9656,1.615513,0.8784,0.9176
8326,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8327,22.00,0.578148,15.73,5.2926,0.857975,0.5382,0.9565
8328,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8329,27.00,0.709545,16.73,5.8632,0.950485,0.5281,1.0000
8330,28.00,0.735825,17.56,5.9708,0.967926,0.4872,1.0000
8331,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
8332,70.00,1.839561,45.77,9.4407,1.530426,0.7298,0.6195
8333,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8334,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8335,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8336,48.00,1.261414,24.63,7.8176,1.267313,0.9368,0.7869
8337,82.00,2.154915,42.53,10.2179,1.656419,0.9366,0.8039
8338,93.00,2.443989,49.01,10.8817,1.764025,0.9544,0.8230
8339,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8340,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8341,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8342,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8343,36.00,0.946060,20.97,6.7703,1.097525,0.6472,0.9474
8344,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
8345,63.00,1.655605,38.77,8.9562,1.451889,0.8704,0.7241
8346,177.00,4.651463,84.12,15.0121,2.433604,0.9711,0.6000
8347,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8348,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8349,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8350,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8351,79.00,2.076077,45.60,10.0293,1.625836,0.9476,0.8061
8352,47.00,1.235134,28.04,7.7358,1.254042,0.8978,0.8868
8353,21.00,0.551868,16.97,5.1709,0.838249,0.7071,0.9130
8354,34.00,0.893501,24.63,6.5795,1.066603,0.9437,0.8947
8355,49.00,1.287693,29.46,7.8987,1.280446,0.8590,0.8305
8356,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8357,49.00,1.287693,29.46,7.8987,1.280446,0.9542,0.7424
8358,27.00,0.709545,16.73,5.8632,0.950485,0.5281,1.0000
8359,67.00,1.760723,35.94,9.2362,1.497272,0.8319,0.7204
8360,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8361,58.00,1.524208,34.28,8.5935,1.393084,0.9450,0.8529
8362,33.00,0.867222,22.63,6.4820,1.050800,0.9258,1.0000
8363,77.00,2.023518,42.18,9.9015,1.605124,0.9443,0.8280
8364,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
8365,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8366,148.00,3.889359,61.74,13.7273,2.225328,0.8906,0.7513
8367,80.00,2.102356,56.25,10.0925,1.636094,0.7486,0.5714
8368,152.00,3.994476,73.23,13.9116,2.255200,0.6924,0.6667
8369,41.00,1.077457,26.04,7.2252,1.171265,0.9061,0.9111
8370,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8371,41.00,1.077457,26.04,7.2252,1.171265,0.7806,0.8542
8372,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8373,50.00,1.313972,26.63,7.9788,1.293446,0.6930,0.8929
8374,57.00,1.497929,33.94,8.5191,1.381022,0.9384,0.9194
8375,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8376,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8377,38.00,0.998619,25.21,6.9558,1.127600,0.9246,0.8837
8378,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8379,120.00,3.153534,59.15,12.3608,2.003797,0.7521,0.6557
8380,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8381,24.00,0.630707,16.14,5.5279,0.896125,0.4246,1.0000
8382,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8384,218.00,5.728920,96.37,16.6603,2.700794,0.8985,0.6246
8385,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8386,306.00,8.041512,149.69,19.7386,3.199808,0.8800,0.4976
8387,335.00,8.803616,153.28,20.6527,3.348001,0.7707,0.4786
8388,32.00,0.840942,20.38,6.3831,1.034757,0.7277,0.9412
8389,161.00,4.230991,80.12,14.3175,2.321005,0.9634,0.6216
8390,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8391,28.00,0.735825,19.80,5.9708,0.967926,0.8944,1.0000
8392,49.00,1.287693,28.87,7.8987,1.280446,0.8976,0.8167
8393,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8394,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8395,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8396,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8397,28.00,0.735825,18.97,5.9708,0.967926,0.8294,0.9333
8398,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8399,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8400,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8401,94.00,2.470268,50.43,10.9400,1.773483,0.7256,0.6963
8402,58.00,1.524208,32.28,8.5935,1.393084,0.9235,0.8923
8403,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8404,58.00,1.524208,33.70,8.5935,1.393084,0.8617,0.8169
8405,44.00,1.156296,28.87,7.4848,1.213360,0.8014,0.8000
8406,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8407,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8408,93.00,2.443989,52.67,10.8817,1.764025,0.7627,0.6503
8409,39.00,1.024899,25.21,7.0467,1.142340,0.8862,0.8667
8410,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8411,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8412,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8413,111.00,2.917019,59.74,11.8882,1.927191,0.9465,0.6687
8414,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8415,53.00,1.392811,33.11,8.2147,1.331684,0.9000,0.8689
8416,75.00,1.970959,43.15,9.7721,1.584141,0.9597,0.6198
8417,57.00,1.497929,33.70,8.5191,1.381022,0.9028,0.7808
8418,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8419,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8420,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
8421,67.00,1.760723,33.70,9.2362,1.497272,0.6727,0.8701
8422,23.00,0.604427,16.97,5.4115,0.877258,0.5205,0.9583
8423,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8424,50.00,1.313972,30.87,7.9788,1.293446,0.9233,0.8621
8425,41.00,1.077457,26.04,7.2252,1.171265,0.7472,0.8200
8426,156.00,4.099594,75.88,14.0935,2.284681,0.8107,0.6166
8427,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8428,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8429,35.00,0.919781,20.38,6.6756,1.082174,0.5037,0.9722
8430,45.00,1.182575,30.66,7.5694,1.227070,0.9188,0.7258
8431,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8432,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8433,41.00,1.077457,22.97,7.2252,1.171265,0.8179,0.9111
8434,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8435,31.00,0.814663,18.14,6.2825,1.018460,0.2410,1.0000
8436,111.00,2.917019,55.50,11.8882,1.927191,0.9266,0.7025
8437,143.00,3.757961,73.05,13.4935,2.187415,0.8362,0.5458
8438,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8440,107.00,2.811901,57.50,11.6720,1.892148,0.9489,0.6407
8441,245.00,6.438465,101.20,17.6619,2.863164,0.8433,0.6171
8442,28.00,0.735825,18.97,5.9708,0.967926,0.6685,0.9333
8443,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8444,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8445,114.00,2.995857,64.15,12.0478,1.953060,0.5068,0.6590
8446,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8447,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8448,21.00,0.551868,16.97,5.1709,0.838249,0.7071,0.9130
8449,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8450,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8451,47.00,1.235134,28.87,7.7358,1.254042,0.8715,0.8868
8452,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
8453,27.00,0.709545,17.56,5.8632,0.950485,0.5355,0.9643
8454,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8455,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8456,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8457,107.00,2.811901,61.15,11.6720,1.892148,0.9225,0.6185
8458,28.00,0.735825,17.56,5.9708,0.967926,0.4872,1.0000
8459,26.00,0.683266,17.56,5.7536,0.932717,0.5396,0.9286
8460,27.00,0.709545,17.56,5.8632,0.950485,0.5355,0.9643
8461,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8462,23.00,0.604427,16.97,5.4115,0.877258,0.8367,1.0000
8463,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8464,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8465,54.00,1.419090,33.11,8.2919,1.344188,0.7639,0.6835
8466,34.00,0.893501,22.63,6.5795,1.066603,0.9145,0.8500
8467,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
8468,139.00,3.652843,71.64,13.3034,2.156605,0.9442,0.7128
8469,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
8471,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8472,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8473,52.00,1.366531,28.63,8.1369,1.319061,0.8830,0.9123
8475,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8476,43.00,1.130016,29.63,7.3993,1.199492,0.9071,0.8113
8477,30.00,0.788383,18.14,6.1804,1.001899,0.6544,0.9677
8478,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8479,31.00,0.814663,20.38,6.2825,1.018460,0.7750,0.9394
8480,71.00,1.865841,41.53,9.5079,1.541318,0.8957,0.7634
8481,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8482,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8483,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8484,36.00,0.946060,21.56,6.7703,1.097525,0.7721,0.9474
8485,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8486,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8487,45.00,1.182575,28.87,7.5694,1.227070,0.8636,0.8036
8488,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8489,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8490,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8491,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
8492,30.00,0.788383,21.80,6.1804,1.001899,0.9173,0.8824
8493,28.00,0.735825,18.14,5.9708,0.967926,0.7565,0.9333
8494,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8495,200.00,5.255890,93.44,15.9577,2.586891,0.9160,0.6309
8496,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
8497,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8498,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8499,41.00,1.077457,26.63,7.2252,1.171265,0.9085,0.8542
8500,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8501,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8502,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
8503,30.00,0.788383,26.21,6.1804,1.001899,0.9550,0.6522
8505,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8506,169.00,4.441227,70.57,14.6689,2.377971,0.9485,0.7860
8507,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8508,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8509,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8510,132.00,3.468887,61.74,12.9641,2.101600,0.9057,0.6875
8511,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8512,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8513,98.00,2.575386,46.77,11.1704,1.810824,0.9465,0.7259
8514,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8515,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8516,24.00,0.630707,15.31,5.5279,0.896125,0.0000,1.0000
8517,14.00,0.367912,13.07,4.2220,0.684427,0.9053,0.9333
8518,35.00,0.919781,20.38,6.6756,1.082174,0.5037,0.9722
8519,338.00,8.882454,156.18,20.7450,3.362959,0.9415,0.5878
8520,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8521,85.00,2.233753,46.18,10.4031,1.686447,0.9589,0.7727
8522,37.00,0.972340,24.80,6.8637,1.112664,0.8158,0.8222
8523,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8524,33.00,0.867222,22.63,6.4820,1.050800,0.9258,1.0000
8525,66.00,1.734444,32.28,9.1670,1.486056,0.8660,0.9296
8526,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8527,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8528,31.00,0.814663,20.97,6.2825,1.018460,0.8102,0.9394
8529,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8530,70.00,1.839561,36.28,9.4407,1.530426,0.8750,0.8750
8531,70.00,1.839561,44.77,9.4407,1.530426,0.9553,0.7447
8532,27.00,0.709545,17.56,5.8632,0.950485,0.7503,1.0000
8533,34.00,0.893501,24.21,6.5795,1.066603,0.8917,0.8293
8534,77.00,2.023518,45.84,9.9015,1.605124,0.9582,0.7624
8535,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8536,24.00,0.630707,15.31,5.5279,0.896125,0.0000,1.0000
8537,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
8538,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
8539,46.00,1.208855,25.80,7.6530,1.240630,0.8891,0.8519
8540,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
8541,84.00,2.207474,45.01,10.3418,1.676497,0.9409,0.8155
8542,129.00,3.390049,59.84,12.8159,2.077581,0.7656,0.6482
